,area,centroid,mean_intensity,perimeter,row,column,circularity
1,1068.0,"(27.1123595505618, 89.99625468164794)",0.46827495042961004,127.88225099390856,1,2,0.820654910321342
2,742.0,"(26.890835579514825, 151.02695417789758)",0.4835209555520321,99.74011537017762,1,3,0.9372901150176131
3,750.0,"(26.969333333333335, 271.03333333333336)",0.464162091503268,101.25483399593904,1,5,0.9192626087648263
4,700.0,"(26.591428571428573, 331.94714285714286)",0.47112791783380015,95.84062043356595,1,6,0.9576540970994923
5,734.0,"(27.047683923705723, 392.80790190735695)",0.4487221955085394,101.74011537017762,1,7,0.8910897998308902
6,693.0,"(26.405483405483405, 695.8686868686868)",0.5628045157456922,95.84062043356593,1,12,0.9480775561284978
7,652.0,"(26.946319018404907, 452.7622699386503)",0.4826937728056457,92.42640687119285,1,8,0.9591031556455505
8,594.0,"(26.762626262626263, 513.6683501683501)",0.4851411720692766,89.01219330881975,1,9,0.9421006515788547
9,655.0,"(27.170992366412214, 574.2213740458016)",0.5015776081424936,95.25483399593904,1,10,0.9071458435437979
10,636.0,"(26.49056603773585, 634.9622641509434)",0.533337443992272,91.25483399593904,1,11,0.95974359147869
12,699.0,"(85.70100143061516, 151.42489270386267)",0.42493010556630856,99.49747468305833,2,3,0.8872845582737141
13,688.0,"(87.21802325581395, 332.4360465116279)",0.407109743122055,97.84062043356595,2,6,0.9031500415203014
14,656.0,"(87.6905487804878, 634.7911585365854)",0.48108560497369673,97.49747468305833,2,11,0.8672153758061176
15,730.0,"(87.54794520547945, 88.76301369863013)",0.4501172889247023,99.49747468305833,2,2,0.9266348033473697
16,688.0,"(86.64680232558139, 211.09883720930233)",0.41608337133302936,98.66904755831213,2,4,0.8880479789112182
17,725.0,"(87.6096551724138, 452.8096551724138)",0.4116907820599504,101.49747468305833,2,8,0.8843769134089142
18,639.0,"(87.03129890453835, 574.830985915493)",0.45879284421123684,94.08326112068522,2,10,0.9071643964654377
19,609.0,"(87.311986863711, 271.29064039408865)",0.42080556360475224,89.84062043356595,2,5,0.9481600914938949
20,572.0,"(87.23426573426573, 392.00174825174827)",0.424614927556104,87.01219330881975,2,7,0.9493922031756412
21,582.0,"(87.41580756013745, 513.0223367697595)",0.45105675718168137,87.84062043356593,2,9,0.9478553362924456
