,area,centroid,mean_intensity,perimeter,row,column,circularity
1,167.0,"(26.5748502994012, 88.9940119760479)",0.40464952448045094,46.8700576850888,1,2,0.9552902805707373
2,181.0,"(87.64088397790056, 150.1988950276243)",0.3334488860000722,48.798989873223334,2,3,0.955139430708846
3,174.0,"(87.39655172413794, 210.6206896551724)",0.32181654270903765,48.04163056034261,2,4,0.9473787386498942
4,169.0,"(87.46745562130178, 331.26627218934914)",0.314553119078006,47.21320343559643,2,6,0.9527295414034204
5,180.0,"(87.45, 391.76666666666665)",0.3187291212781409,48.8700576850888,2,7,0.9471018082904714
6,158.0,"(87.31012658227849, 512.9556962025316)",0.3437660296185985,44.62741699796952,2,9,0.9969272086081019
7,183.0,"(87.1639344262295, 573.9617486338798)",0.36007000250008925,49.04163056034262,2,10,0.9561612758814338
8,173.0,"(86.85549132947978, 634.8959537572255)",0.38958026370471116,47.21320343559643,2,11,0.9752793530342705
9,167.0,"(86.47305389221557, 695.6646706586827)",0.4328675981370592,46.384776310850235,2,12,0.9753834942225338
10,134.0,"(87.17164179104478, 89.38805970149254)",0.3566871524729295,40.970562748477136,2,2,1.0031613793979826
11,179.0,"(147.54748603351956, 150.68715083798884)",0.3088545660349801,48.87005768508881,3,3,0.9418401315777463
12,186.0,"(147.88709677419354, 270.9731182795699)",0.2916578817907092,48.62741699796952,3,5,0.9884629733114125
13,182.0,"(147.71428571428572, 391.6373626373626)",0.3007254183724772,47.21320343559643,3,7,1.0260164292036833
14,179.0,"(147.46927374301677, 513.0)",0.31721619746595103,48.62741699796952,3,9,0.9512627538857144
15,170.0,"(147.35294117647058, 573.7)",0.33690119184928874,47.45584412271571,3,10,0.9485918297408357
16,195.0,"(147.22564102564104, 634.7076923076924)",0.37793866264454495,49.62741699796952,3,11,0.99494971518108
17,161.0,"(147.70186335403727, 28.96894409937888)",0.39177526082896924,45.38477631085023,3,1,0.9822348557556518
18,153.0,"(147.6013071895425, 89.6797385620915)",0.3411252082532359,45.384776310850235,3,2,0.9334281548485385
19,171.0,"(147.99415204678363, 210.78947368421052)",0.25474142873523675,47.45584412271571,3,4,0.9541717816804877
20,184.0,"(147.95652173913044, 331.4945652173913)",0.2915885194657573,48.62741699796952,3,6,0.9778343391897846
22,188.0,"(208.2127659574468, 391.68617021276594)",0.29077318870810737,50.8700576850888,4,7,0.912942138246362
23,176.0,"(208.0681818181818, 512.9318181818181)",0.3123514557338087,47.45584412271571,4,9,0.9820715413787474
24,180.0,"(207.87777777777777, 634.6611111111112)",0.37686274509803924,49.21320343559643,4,11,0.933940261960626
25,180.0,"(208.06666666666666, 29.4)",0.3945969498910676,48.384776310850235,4,1,0.966195240796278
26,164.0,"(208.16463414634146, 89.75)",0.3247409532918859,47.834523779156065,4,2,0.900680588146189
27,187.0,"(208.13368983957218, 211.07486631016042)",0.28054244870853867,48.384776310850235,4,4,1.0037695001605778
28,187.0,"(208.2566844919786, 271.24598930481284)",0.27679563804131274,49.45584412271571,4,5,0.9607629185877138
29,184.0,"(208.2445652173913, 331.2880434782609)",0.27549730036942316,50.21320343559643,4,6,0.9170474961294752
30,201.0,"(208.4726368159204, 452.33830845771143)",0.30057555360452637,53.4558441227157,4,8,0.8839252451702205
31,163.0,"(208.06748466257667, 573.8282208588957)",0.3305665824612054,45.79898987322333,4,10,0.9765301792254114
32,136.0,"(208.02205882352942, 695.6617647058823)",0.38012302960399846,43.55634918610404,4,12,0.9008362016332854
33,192.0,"(268.515625, 331.2708333333333)",0.28224400871459693,50.04163056034261,5,6,0.9634921664990223
34,203.0,"(268.64039408866995, 512.8177339901478)",0.31264367816091954,51.21320343559643,5,9,0.9726173612789989
35,173.0,"(268.6127167630058, 89.69364161849711)",0.33166345536287734,47.79898987322333,5,2,0.9515213327582446
36,193.0,"(268.53367875647666, 150.77202072538861)",0.3020962443699414,49.798989873223334,5,3,0.9779712907542645
