,area,centroid,mean_intensity,perimeter,row,column,circularity
1,882.0,"(26.84467120181406, 86.90589569160997)",0.4873875476116372,114.08326112068522,1,2,0.8515979254210868
2,804.0,"(25.889303482587064, 149.14303482587064)",0.4713718986765519,105.84062043356593,1,3,0.9019057562953766
3,866.0,"(27.3094688221709, 572.9272517321016)",0.4766351190206644,113.63961030678928,1,10,0.842690861942528
4,767.0,"(27.771838331160364, 511.6975228161669)",0.4891002207054051,102.08326112068522,1,9,0.9249029339314863
5,774.0,"(28.175710594315245, 269.69250645994833)",0.4758034824610292,101.25483399593904,1,5,0.9486790122453008
6,844.0,"(31.911137440758292, 632.7310426540284)",0.5116113744075829,134.12489168102783,1,11,0.5895675097877168
7,706.0,"(28.04957507082153, 694.7011331444759)",0.5487307670943731,96.76955262170048,1,12,0.9474081111141278
8,817.0,"(86.9485924112607, 330.5997552019584)",0.4206894344845241,106.32590180780451,2,6,0.908142019373459
9,743.0,"(86.51547779273217, 27.543741588156124)",0.5090878702310893,101.7401153701776,2,1,0.9020159690386261
10,754.0,"(87.14323607427056, 390.2877984084881)",0.43032367677398103,101.74011537017762,2,7,0.9153701758480807
11,710.0,"(87.16760563380282, 209.80845070422535)",0.43831722360305625,96.91168824543142,2,4,0.9499831326066073
12,799.0,"(87.30287859824782, 90.40050062578223)",0.4459626821108085,107.84062043356595,2,2,0.8633599285882514
13,765.0,"(87.75947712418301, 450.90980392156865)",0.44327566320645906,100.66904755831214,2,8,0.9485918297408354
14,508.0,"(86.71653543307086, 268.3562992125984)",0.32445576655859193,88.76955262170046,2,5,0.8101128369880026
15,631.0,"(87.90966719492869, 571.8969889064977)",0.46608868587054475,92.42640687119285,2,10,0.9282117963379485
16,567.0,"(87.78483245149911, 632.9717813051146)",0.49242544754527323,86.42640687119285,2,11,0.9538937587817531
17,665.0,"(88.6421052631579, 693.9684210526316)",0.5175664651825643,95.84062043356593,2,12,0.9097713922445182
18,462.0,"(88.92640692640693, 147.06926406926408)",0.43370681605975725,82.18376618407356,2,3,0.8595670525971147
19,849.0,"(146.91990577149588, 28.252061248527678)",0.4856663356351571,111.74011537017762,3,1,0.8544749264930311
20,827.0,"(148.35792019347036, 330.11850060459494)",0.3760896539188025,110.5685424949238,3,6,0.8500651346272815
21,677.0,"(147.92762186115215, 451.01181683899557)",0.4173699809810679,94.08326112068524,3,8,0.9611115749719892
22,671.0,"(147.81967213114754, 88.10134128166915)",0.4546974080243126,95.25483399593904,3,2,0.9293051313250204
23,659.0,"(147.72230652503794, 148.16540212443095)",0.42077816457893225,95.49747468305833,3,3,0.9080536405922158
24,614.0,"(148.28664495114006, 209.371335504886)",0.42401694662664197,91.49747468305833,3,4,0.9216372504794792
25,658.0,"(147.96504559270517, 269.1580547112462)",0.41137930349444746,95.1543289325507,3,5,0.9132268169278572
26,634.0,"(148.26813880126184, 390.13564668769715)",0.41876662336859033,93.25483399593904,3,7,0.91612854503033
27,684.0,"(148.35233918128654, 634.1461988304094)",0.4628310973512212,96.66904755831214,3,11,0.9197950888539714
