,area,centroid,mean_intensity,perimeter,row,column,circularity
1,291.0,"(24.982817869415808, 577.5429553264605)",0.3792871100330166,62.870057685088796,1,10,0.92515635279262
2,262.0,"(25.427480916030536, 151.48473282442748)",0.3572668762161353,60.2842712474619,1,3,0.9059476959446274
3,262.0,"(25.603053435114504, 333.64885496183206)",0.3349947612632839,58.04163056034262,1,6,0.9773091081425159
4,256.0,"(25.58984375, 394.453125)",0.33039215686274503,57.45584412271571,1,7,0.9744990279308021
5,268.0,"(25.649253731343283, 637.5335820895523)",0.42051019412740226,59.4558441227157,1,11,0.9526986708165314
6,214.0,"(24.934579439252335, 91.03738317757009)",0.37766171889316485,52.04163056034261,1,2,0.992937348607995
7,178.0,"(25.275280898876403, 455.5449438202247)",0.32379378717779245,83.39087296526012,1,8,0.3216568658112708
8,196.0,"(26.224489795918366, 698.7091836734694)",0.4498199279711885,49.79898987322333,1,12,0.9931729170354192
9,501.0,"(84.29740518962076, 397.7365269461078)",0.2733956922755795,127.8111831820431,2,7,0.38539837521571907
10,344.0,"(83.43895348837209, 91.22674418604652)",0.33771089831281353,67.11269837220809,2,2,0.9597517336201398
11,448.0,"(85.28794642857143, 336.89285714285717)",0.2754055788982259,89.42640687119285,2,6,0.7039735071031366
12,282.0,"(85.177304964539, 152.10638297872342)",0.30431557965975986,60.526911934581186,2,3,0.9673016721811178
13,291.0,"(84.8213058419244, 212.57731958762886)",0.2877568896974597,62.284271247461895,2,4,0.9426404635507174
14,750.0,"(87.23466666666667, 464.4413333333333)",0.2836461873638344,158.0538238691624,2,8,0.37727767984848265
15,454.0,"(142.36563876651982, 152.29295154185021)",0.28106878581094696,78.76955262170047,3,3,0.9194941259345232
16,328.0,"(143.57926829268294, 90.8170731707317)",0.3157859078590786,67.11269837220809,3,2,0.9151121181029239
17,498.0,"(201.69678714859438, 91.02610441767068)",0.30979342205423,83.59797974644667,4,2,0.8954629927072805
18,442.0,"(262.6221719457014, 30.101809954751133)",0.3714695531304528,77.698484809835,5,1,0.9200406875804136
19,547.0,"(324.7038391224863, 31.020109689213893)",0.3811258080319269,85.35533905932738,6,1,0.9434867526259136
20,465.0,"(388.52043010752686, 30.529032258064515)",0.411143439454635,80.5269119345812,7,1,0.9011160538650129
21,811.0,"(391.9901356350185, 102.41800246609125)",0.3432847368293803,124.11879502661797,7,2,0.6615392504138116
23,27.0,"(399.22222222222223, 351.5925925925926)",0.2459937061244251,23.65685424949238,7,6,0.6062610115755942
24,590.0,"(447.0101694915254, 23.550847457627118)",0.44559654370222673,153.81727983645294,8,1,0.3133658181111208
25,341.0,"(449.4310850439883, 210.57771260997066)",0.37391754355701223,70.2842712474619,8,4,0.8674569895709332
26,301.0,"(449.80066445182723, 88.96345514950166)",0.41487416672095195,62.87005768508881,8,2,0.9569486673215756
27,307.0,"(449.8175895765472, 149.6058631921824)",0.3899555044601988,64.2842712474619,8,3,0.9335525931594837
28,347.0,"(450.6253602305475, 272.4409221902017)",0.3630219811267446,67.698484809835,8,5,0.9514400780554954
29,388.0,"(451.38917525773195, 455.1185567010309)",0.37510275587898395,72.5269119345812,8,8,0.9269220572670208
30,341.0,"(451.9736070381232, 514.2785923753665)",0.3937132233147413,68.5269119345812,8,9,0.9125190090671915
31,626.0,"(453.3482428115016, 336.94728434504793)",0.3744471590553154,98.76955262170047,8,6,0.8063767993239203
32,294.0,"(452.4591836734694, 575.2482993197278)",0.41668222844693426,61.698484809834994,8,10,0.970528284873377
