,area,centroid,mean_intensity,perimeter,row,column,circularity
1,990.0,"(25.483838383838386, 29.461616161616163)",0.595852644087938,115.39696961966999,1,1,0.9342352509676448
2,849.0,"(25.9434628975265, 91.88221436984688)",0.535872268027745,111.1543289325507,1,2,0.8635048717505807
3,819.0,"(25.266178266178265, 515.8119658119658)",0.5341776596678557,107.49747468305833,1,9,0.8906298400298133
4,847.0,"(26.41912632821724, 152.58087367178277)",0.5290089589554829,110.32590180780451,1,3,0.8744566850732499
5,876.0,"(26.775114155251142, 454.9497716894977)",0.49458322141642047,115.63961030678927,1,8,0.8231912229632795
6,803.0,"(26.280199252801992, 212.91033623910337)",0.5271620312716203,105.49747468305833,1,4,0.9066533726045001
7,843.0,"(26.64531435349941, 273.5278766310795)",0.513571976833438,108.08326112068524,1,5,0.906818891111111
8,801.0,"(26.31960049937578, 334.2384519350812)",0.5118144802656809,104.91168824543142,1,6,0.9145229920246687
9,786.0,"(26.732824427480917, 394.5687022900763)",0.5067504864541237,105.9827560572969,1,7,0.8793504536135628
10,592.0,"(25.222972972972972, 698.5456081081081)",0.596365483130189,88.42640687119285,1,12,0.9514097863803626
11,172.0,"(23.33139534883721, 638.7848837209302)",0.5215534275725794,48.04163056034261,1,11,0.9364893278608151
12,779.0,"(85.29653401797177, 30.96790757381258)",0.5565304940975105,102.66904755831214,2,1,0.928684624533854
13,794.0,"(85.22921914357683, 574.8942065491184)",0.4806934360646022,108.08326112068522,2,10,0.8541093707499672
14,831.0,"(87.2503008423586, 273.0084235860409)",0.4673776771037336,106.08326112068522,2,5,0.9279341625124953
15,672.0,"(86.36160714285714, 334.0565476190476)",0.47078081232492996,96.08326112068524,2,6,0.9147105062826563
16,659.0,"(86.49317147192716, 454.2048558421851)",0.4785563390758428,94.66904755831214,2,8,0.9240155140263557
17,690.0,"(86.64492753623189, 636.6579710144928)",0.5109481860377001,100.08326112068522,2,11,0.8656374933389653
18,652.0,"(86.18865030674847, 697.9923312883435)",0.5708348370022855,93.84062043356595,2,12,0.9304128905999804
19,606.0,"(86.23597359735973, 91.72607260726073)",0.5152742725252917,88.66904755831214,2,2,0.9685864767168442
20,656.0,"(86.4435975609756, 152.1326219512195)",0.4929678782081938,94.66904755831214,2,3,0.919809070108178
21,631.0,"(86.67036450079239, 212.66719492868464)",0.47724019348891167,91.59797974644667,2,4,0.9450775200785805
22,678.0,"(86.18289085545723, 393.72713864306786)",0.46591859949486186,98.32590180780451,2,7,0.8812592353770252
23,400.0,"(86.3425, 515.4475)",0.48254575163398683,74.2842712474619,2,9,0.9109113659855722
24,671.0,"(145.57228017883756, 637.1698956780924)",0.49206043072966893,96.66904755831213,3,11,0.902313603247098
25,756.0,"(148.16137566137567, 213.6626984126984)",0.43106822976104014,102.08326112068522,3,4,0.9116383546964845
26,608.0,"(146.47861842105263, 31.02138157894737)",0.5429932060543515,89.59797974644665,3,1,0.9517371211460466
27,636.0,"(146.31289308176102, 92.57232704402516)",0.48973362930077696,93.84062043356595,3,2,0.9075806724257479
28,596.0,"(146.85738255033556, 454.3959731543624)",0.4691362898627012,90.42640687119285,3,8,0.9159369411077148
29,619.0,"(146.8546042003231, 515.6946688206785)",0.4716884707571774,90.91168824543142,3,9,0.941154812973486
30,609.0,"(146.6551724137931, 575.6174055829229)",0.4896165362696802,91.25483399593904,3,10,0.9189997597649721
31,678.0,"(146.5, 697.1460176991151)",0.5487959588948658,95.49747468305833,3,12,0.9342342463149048
32,632.0,"(147.34177215189874, 273.2294303797468)",0.456320840572516,91.84062043356595,3,5,0.9415802151875867
33,642.0,"(147.99688473520249, 333.36292834890963)",0.4493148453566266,93.01219330881975,3,6,0.9325349575721861
34,628.0,"(147.43312101910828, 393.89171974522293)",0.45413388285250406,91.01219330881975,3,7,0.9527311097987401
35,601.0,"(206.71880199667223, 454.46089850249587)",0.45262253542570663,91.49747468305833,4,8,0.9021237582054837
36,692.0,"(207.27745664739885, 514.5751445086705)",0.4490838339189239,99.49747468305833,4,9,0.8783990190635339
37,637.0,"(207.1083202511774, 697.7927786499215)",0.5548845179097279,93.59797974644667,4,12,0.9137267652496545
38,594.0,"(206.9848484848485, 31.079124579124578)",0.5347637596003609,87.59797974644665,4,1,0.9727654304732887
39,484.0,"(207.00413223140495, 90.94421487603306)",0.4765840220385675,81.01219330881975,4,2,0.9267326093261099
40,647.0,"(207.91962905718702, 152.49459041731066)",0.460856037417543,94.42640687119285,4,3,0.9118580078225044
41,565.0,"(207.3150442477876, 273.2867256637168)",0.44594134999132395,87.25483399593904,4,5,0.932565443798398
42,554.0,"(207.53249097472923, 333.528880866426)",0.4579599348764776,85.01219330881975,4,6,0.9632902987958081
43,621.0,"(207.68115942028984, 576.3623188405797)",0.4774778188247924,94.08326112068522,4,10,0.8816104698044396
44,542.0,"(207.5461254612546, 393.77859778597787)",0.4439717338349854,84.18376618407356,4,7,0.9610643069182684
45,597.0,"(207.68676716917923, 637.6063651591289)",0.49858442539494857,90.18376618407356,4,11,0.922417341485795
46,645.0,"(268.1860465116279, 31.648062015503875)",0.5225576328722703,93.25483399593904,5,1,0.9320235197863768
47,619.0,"(267.8449111470113, 393.75444264943457)",0.4505284720242432,91.25483399593904,5,7,0.9340900678070898
48,619.0,"(268.21001615508885, 152.95638126009692)",0.47424160832884577,93.35533905932738,5,3,0.8925287035204357
49,570.0,"(267.7561403508772, 273.22280701754386)",0.4383832129342965,87.01219330881975,5,5,0.9460726500176845
50,434.0,"(266.0622119815668, 334.08986175115206)",0.38055179060871663,75.35533905932738,5,6,0.96044287032664
