,area,centroid,mean_intensity,perimeter,row,column,circularity
1,99.0,"(24.414141414141415, 32.05050505050505)",0.38159371492704836,35.798989873223334,1,1,0.9707413148556564
2,135.0,"(25.83703703703704, 91.96296296296296)",0.3612297264584846,40.970562748477136,1,2,1.0106476583487138
3,145.0,"(26.47586206896552, 213.30344827586208)",0.3271038990308767,42.384776310850235,1,4,1.0142804982477451
4,153.0,"(26.666666666666668, 273.5424836601307)",0.33953607586825585,43.79898987322333,1,5,1.002243170790661
5,152.0,"(26.776315789473685, 333.98026315789474)",0.339422084623323,43.798989873223334,1,6,0.9956925618312445
6,160.0,"(26.65625, 394.11875)",0.3468055555555556,44.384776310850235,1,7,1.0206145977801604
7,151.0,"(26.56291390728477, 454.9867549668874)",0.35553824178678084,43.79898987322333,1,8,0.9891419528718288
8,161.0,"(26.70186335403727, 515.6521739130435)",0.3728169528681038,45.798989873223334,1,9,0.9645482138361423
10,164.0,"(87.39634146341463, 454.6768292682927)",0.30441575003985333,46.384776310850235,2,8,0.9578616350448833
11,149.0,"(86.96644295302013, 697.8926174496644)",0.41950256612712195,43.21320343559643,2,12,1.002681975721208
12,89.0,"(86.70786516853933, 92.66292134831461)",0.3019754718366747,33.55634918610404,2,2,0.9932314452580517
13,101.0,"(87.34653465346534, 213.30693069306932)",0.27273668543324914,36.04163056034262,2,4,0.9770625702275466
14,142.0,"(87.16197183098592, 515.112676056338)",0.31500506305808706,42.970562748477136,2,9,0.96639822989327
15,144.0,"(87.19444444444444, 575.9375)",0.3354847494553377,42.62741699796952,2,10,0.9958509024124149
16,99.0,"(87.21212121212122, 636.6666666666666)",0.2951079421667656,45.00609665440987,2,11,0.6141894631662767
17,94.0,"(87.58510638297872, 153.14893617021278)",0.2732165206508135,34.14213562373095,2,3,1.0133427187709767
18,51.0,"(86.98039215686275, 273.4901960784314)",0.20789439958990136,35.27817459305202,2,5,0.514953281077943
19,38.0,"(86.36842105263158, 393.0)",0.23271413828689366,23.31370849898476,2,7,0.8785586046978558
20,126.0,"(146.95238095238096, 92.41269841269842)",0.2906940553999378,38.970562748477136,3,2,1.0425743950631592
21,151.0,"(147.33112582781456, 152.97350993377484)",0.2617841838722244,43.970562748477136,3,3,0.9814377610338073
22,156.0,"(147.50641025641025, 213.28205128205127)",0.2548349254231607,44.62741699796952,3,4,0.9843078768535689
23,150.0,"(147.57333333333332, 273.26)",0.2519389978213507,43.21320343559643,3,5,1.009411384954236
24,140.0,"(147.6, 333.7142857142857)",0.22821661998132584,42.97056274847714,3,6,0.9527869872187166
25,141.0,"(147.53900709219857, 454.41843971631204)",0.27069948546794603,41.55634918610404,3,8,1.026016164433458
26,127.0,"(147.73228346456693, 636.5748031496063)",0.322978745303896,40.384776310850235,3,11,0.9785391854525273
27,149.0,"(147.59731543624162, 697.6778523489933)",0.4076852217397025,44.04163056034262,3,12,0.9653156637048581
28,102.0,"(147.1078431372549, 31.95098039215686)",0.3206587210047418,34.72792206135785,3,1,1.0628021871164666
29,123.0,"(147.59349593495935, 515.3821138211382)",0.24938625856846802,39.31370849898476,3,9,1.0000620546253163
30,143.0,"(206.93706293706293, 31.986013986013987)",0.32413730060788887,42.62741699796952,4,1,0.9889352711456622
31,174.0,"(207.32758620689654, 213.11494252873564)",0.24971827811584396,47.21320343559643,4,4,0.9809168059419829
32,153.0,"(207.9346405228758, 454.437908496732)",0.2706053227391174,45.62741699796952,4,8,0.9235268521776073
33,125.0,"(207.312, 92.536)",0.262483660130719,40.384776310850235,4,2,0.963129119539889
34,170.0,"(207.7058823529412, 333.34705882352944)",0.25286428296808916,47.21320343559643,4,6,0.9583669943111328
35,154.0,"(207.6818181818182, 393.87012987012986)",0.2616331381037263,44.62741699796952,4,7,0.971688545099036
36,139.0,"(208.0863309352518, 515.3597122302158)",0.2579113180044199,44.04163056034261,4,9,0.9005293775501699
37,158.0,"(208.14556962025316, 697.5443037974684)",0.39551584346818897,44.62741699796952,4,12,0.9969272086081019
38,112.0,"(207.97321428571428, 273.20535714285717)",0.20487861811391225,38.798989873223334,4,5,0.9349471214181397
39,139.0,"(208.36690647482015, 575.6402877697842)",0.3002209996708516,41.55634918610404,4,10,1.0114627436613524
41,143.0,"(267.4055944055944, 31.783216783216783)",0.34068284656519954,43.384776310850235,5,1,0.9547093509148682
42,126.0,"(267.45238095238096, 92.31746031746032)",0.27736279697064015,39.55634918610404,5,2,1.0119242536624842
43,161.0,"(268.0869565217391, 273.04347826086956)",0.24549993910607726,45.798989873223334,5,5,0.9645482138361423
44,183.0,"(268.09289617486337, 333.24590163934425)",0.2537090610378942,48.384776310850235,5,6,0.9822984948095492
45,161.0,"(268.3975155279503, 454.30434782608694)",0.27208216619981324,44.62741699796952,5,8,1.0158562062399012
46,194.0,"(268.8659793814433, 514.8917525773196)",0.2899265548143656,50.04163056034261,5,9,0.973528543233387
47,133.0,"(267.61654135338347, 212.796992481203)",0.22342129834389896,40.97056274847714,5,4,0.9956751004472509
48,153.0,"(268.44444444444446, 393.6862745098039)",0.25531205946430857,43.798989873223334,5,7,1.0022431707906607
49,159.0,"(268.6163522012579, 575.7987421383648)",0.31648785300283633,44.970562748477136,5,10,0.9879849837852493
50,150.0,"(268.6066666666667, 636.54)",0.35138126361655775,43.21320343559643,5,11,1.009411384954236
51,160.0,"(268.83125, 697.4875)",0.3963398692810457,45.21320343559643,5,12,0.9835564468270763
52,42.0,"(267.1666666666667, 151.66666666666666)",0.20283224400871455,22.485281374238568,5,3,1.0439086621127163
53,200.0,"(328.0, 333.53)",0.26526797385620915,53.2842712474619,6,6,0.8852008021443688
54,143.0,"(327.97202797202794, 212.73426573426573)",0.2519219342748754,42.62741699796952,6,4,0.9889352711456622
55,128.0,"(327.796875, 31.8671875)",0.3485498366013071,39.798989873223334,6,1,1.015490195449172
56,125.0,"(327.544, 92.168)",0.28683921568627446,40.384776310850235,6,2,0.963129119539889
57,145.0,"(328.0137931034483, 152.3448275862069)",0.2694343024566148,43.384776310850235,6,3,0.9680619292493419
58,158.0,"(328.67721518987344, 454.27848101265823)",0.2842971787871266,44.384776310850235,6,8,1.0078569153079084
59,135.0,"(328.94814814814816, 575.6666666666666)",0.2657467925441781,42.8700576850888,6,10,0.923071828352368
60,148.0,"(329.31081081081084, 636.4864864864865)",0.35930047694753575,44.04163056034262,6,11,0.9588370350893892
61,158.0,"(329.3164556962025, 697.3417721518987)",0.40761148341193015,47.21320343559643,6,12,0.8907175594185823
62,50.0,"(328.04, 393.3)",0.2124183006535948,26.520815280171306,6,7,0.8933180866546285
63,32.0,"(328.34375, 272.4375)",0.1909313725490196,18.899494936611667,6,5,1.1257953371322207
