,area,centroid,mean_intensity,perimeter,row,column,circularity
1,312.0,"(25.0, 90.8301282051282)",0.3945072900955254,66.11269837220809,1,2,0.8970046445676487
2,371.0,"(25.296495956873315, 151.49056603773585)",0.37310572027553157,70.76955262170047,1,3,0.9308739421123364
3,375.0,"(25.84, 212.69066666666666)",0.3566779956427016,70.52691193458118,1,4,0.9473956688183424
4,155.0,"(26.54193548387097, 637.0)",0.39402909550917137,52.00609665440987,1,11,0.7201667142270505
5,23.0,"(21.17391304347826, 31.695652173913043)",0.29349246945154867,19.86396103067893,1,1,0.7324972371574224
6,218.0,"(26.711009174311926, 698.1376146788991)",0.47823949151526046,52.2842712474619,1,12,1.0021304061097105
7,880.0,"(87.28068181818182, 507.625)",0.3220112893642305,108.66904755831213,2,9,0.9364418512713939
8,868.0,"(87.26612903225806, 569.3755760368664)",0.34330893647781696,109.49747468305833,2,10,0.9097485722837056
9,401.0,"(85.14463840399003, 28.461346633416458)",0.40130066989389274,71.698484809835,2,1,0.9802441989365601
10,693.0,"(87.43434343434343, 266.9076479076479)",0.2970545794075206,97.84062043356595,2,5,0.9097136319383268
11,665.0,"(87.3578947368421, 327.77894736842103)",0.29559585237603814,95.35533905932738,2,6,0.919054952912297
12,382.0,"(86.40052356020942, 151.0235602094241)",0.3114053998562776,70.5269119345812,2,3,0.9650803879696178
13,359.0,"(86.55431754874652, 211.016713091922)",0.297296411600852,69.35533905932738,2,4,0.9378740383645758
14,435.0,"(87.12413793103448, 391.60459770114943)",0.30143189842987006,75.94112549695427,2,7,0.947861889926399
15,433.0,"(87.08545034642032, 635.3718244803695)",0.3836857914836451,75.35533905932738,2,11,0.9582298683212792
16,287.0,"(85.47386759581882, 90.15331010452962)",0.3411354785816766,62.8700576850888,2,2,0.9124394269810374
17,784.0,"(146.1326530612245, 630.7244897959183)",0.35292617046818736,103.01219330881975,3,11,0.9284289165613558
18,598.0,"(145.55351170568562, 25.29096989966555)",0.3510415983561764,91.01219330881976,3,1,0.907218477165042
19,634.0,"(147.23817034700315, 696.3454258675079)",0.4146698006226676,92.66904755831213,3,12,0.9277473511962542
20,859.0,"(148.45518044237485, 385.20954598370196)",0.2729895683535346,107.49747468305833,3,7,0.9341282449152742
21,481.0,"(145.87110187110187, 86.67983367983368)",0.31482070305599713,80.76955262170047,3,2,0.9265302129973733
22,345.0,"(146.2608695652174, 150.25507246376813)",0.2821407596855167,67.698484809835,3,3,0.9459562735710256
23,467.0,"(147.94646680942185, 451.2162740899358)",0.2800184741991014,79.35533905932738,3,8,0.9319110072462277
24,374.0,"(146.77807486631016, 210.2807486631016)",0.2711614414036559,69.11269837220809,3,4,0.9839335452795454
25,1135.0,"(206.58942731277534, 562.0925110132158)",0.2933655811810774,126.32590180780451,4,10,0.8937599939426655
26,1133.0,"(208.50220653133275, 624.8967343336276)",0.33150003749661094,131.1543289325507,4,11,0.8277029719186114
27,40.0,"(264.7, 388.925)",0.2132352941176471,27.69238815542512,5,7,0.6554642878040062
32,884.0,"(331.5135746606335, 691.5441176470588)",0.4146748292077012,109.49747468305833,6,12,0.9265181312198109
33,1360.0,"(390.0558823529412, 619.1742647058824)",0.371163014225298,141.0538238691624,7,11,0.8589720730619634
34,726.0,"(389.3457300275482, 691.0812672176309)",0.4444714524928429,100.08326112068522,7,12,0.910801188643607
35,864.0,"(454.6828703703704, 323.5775462962963)",0.36141672718470114,112.53300858899107,8,6,0.857361044071657
36,302.0,"(449.1225165562914, 149.6887417218543)",0.38524434056183177,64.2842712474619,8,3,0.918348153531479
37,271.0,"(448.90036900369006, 28.66420664206642)",0.45134216048042836,58.2842712474619,8,1,1.0024816078868164
38,270.0,"(448.9111111111111, 89.37407407407407)",0.40574195110142824,58.2842712474619,8,2,0.9987824137617729
39,614.0,"(452.72801302931595, 266.2214983713355)",0.3563879840752805,90.18376618407356,8,5,0.9486838319468647
40,18.0,"(452.6111111111111, 637.6666666666666)",0.3986928104575163,14.242640687119284,8,11,1.1150679494430014
41,35.0,"(453.8285714285714, 695.5714285714286)",0.48115779645191403,21.071067811865476,8,12,0.9906148152434087
