,area,centroid,mean_intensity,perimeter,row,column,circularity
1,1362.0,"(26.463289280469898, 88.84508076358297)",0.4651204975382223,145.29646455628165,1,2,0.8107311834970646
2,978.0,"(25.70756646216769, 149.52351738241308)",0.4725209511207346,116.46803743153546,1,3,0.9060146164699402
3,733.0,"(25.57708049113233, 392.2182810368349)",0.45200403035247755,101.49747468305833,1,7,0.894135555212047
4,837.0,"(25.879330943847073, 572.7873357228196)",0.48264811300864435,111.74011537017762,1,10,0.8423975423729884
5,801.0,"(26.27215980024969, 634.1448189762797)",0.5208048762576191,109.1543289325507,1,11,0.844812735329941
6,780.0,"(27.72948717948718, 210.46923076923076)",0.46258253728841964,108.32590180780451,1,4,0.8352949202640612
7,594.0,"(26.62121212121212, 270.3754208754209)",0.48022930833388344,89.01219330881975,1,5,0.9421006515788547
8,653.0,"(27.119448698315466, 513.3200612557428)",0.49053638811318295,95.84062043356595,1,9,0.8933544648656695
9,624.0,"(27.333333333333332, 330.4150641025641)",0.46909669850846325,94.42640687119285,1,6,0.8794426536031572
10,814.0,"(85.92260442260442, 28.921375921375923)",0.48822887058181175,108.91168824543142,2,1,0.8623534172435331
11,970.0,"(86.21958762886598, 572.4752577319588)",0.4303820497271073,121.63961030678928,2,10,0.8238185333680149
12,748.0,"(86.25133689839572, 150.72192513368984)",0.41472161056936147,108.32590180780451,2,3,0.8010264107147664
13,853.0,"(86.49706916764362, 390.7725674091442)",0.39219517427916856,111.98275605729688,2,7,0.8547844074477511
14,760.0,"(85.2, 694.078947368421)",0.5383935328517372,100.08326112068524,2,12,0.9534557897646573
15,693.0,"(86.6103896103896, 209.75468975468976)",0.4250195701176094,98.32590180780451,2,4,0.900756121115455
16,899.0,"(87.47497219132369, 330.412680756396)",0.39425069249056693,114.49747468305833,2,6,0.8617429507962157
17,760.0,"(87.86184210526316, 270.67763157894734)",0.4241073271413829,104.1543289325507,2,5,0.8803772393900551
18,828.0,"(87.47222222222223, 632.9528985507246)",0.4919989896119479,106.08326112068522,2,11,0.9245842196875405
19,635.0,"(86.94488188976378, 90.06771653543306)",0.46646492717822036,93.84062043356595,2,2,0.9061536587898583
20,561.0,"(86.88591800356507, 451.6167557932264)",0.4395209301783696,86.18376618407356,2,8,0.9491214490784375
21,660.0,"(87.91969696969697, 513.0666666666667)",0.43965735789265203,98.32590180780451,2,9,0.8578629724909095
22,965.0,"(146.88082901554404, 28.776165803108807)",0.4638328422906296,121.05382386916239,3,1,0.8275231504031726
23,846.0,"(147.2612293144208, 90.17257683215131)",0.43152088258471244,111.39696961966999,3,2,0.8567092847363509
24,928.0,"(147.63362068965517, 391.10129310344826)",0.4051033919314852,112.5685424949238,3,7,0.9202879896258124
25,902.0,"(147.16629711751662, 693.8215077605322)",0.4835470921554135,114.08326112068524,3,12,0.8709085359748528
26,833.0,"(147.63385354141656, 270.8955582232893)",0.39729303486100326,106.32590180780451,3,5,0.9259269304015806
27,726.0,"(148.10743801652893, 330.3719008264463)",0.3807396604188048,99.25483399593904,3,6,0.9260685810531593
28,733.0,"(147.50341064120056, 450.6371077762619)",0.40922166046955394,102.91168824543142,3,8,0.8697299648832115
29,720.0,"(147.73194444444445, 572.0166666666667)",0.43756899055918663,101.1543289325507,3,10,0.8842466311585796
30,591.0,"(147.0389170896785, 633.3756345177665)",0.48582108534333074,89.59797974644667,3,11,0.9251260503245285
31,645.0,"(147.93333333333334, 210.70232558139534)",0.40149566803465575,95.25483399593904,3,4,0.8932962886805339
32,686.0,"(148.19825072886297, 511.71720116618076)",0.42059109358028923,98.08326112068522,3,9,0.8960746383260435
33,528.0,"(147.55492424242425, 150.46780303030303)",0.41989255298078826,83.59797974644667,3,3,0.9494065464848276
34,907.0,"(207.42888643880926, 89.57552370452039)",0.4314518163016769,111.63961030678928,4,2,0.9144932987136317
35,772.0,"(206.47797927461139, 29.35362694300518)",0.4668766297538013,104.91168824543142,4,1,0.8814129211523648
36,1042.0,"(207.54126679462573, 634.1669865642995)",0.4652265000689975,123.88225099390857,4,11,0.8532168169639449
37,969.0,"(208.5717234262126, 391.8895768833849)",0.39516650141308673,117.29646455628165,4,7,0.8850418285612898
38,941.0,"(207.9192348565356, 451.4952178533475)",0.4070471546748349,112.5685424949238,4,8,0.9331799549977255
39,661.0,"(207.68835098335856, 150.33888048411498)",0.41573769195020416,95.49747468305833,4,3,0.9108094938261831
40,887.0,"(207.92897406989854, 270.98308906426155)",0.348577491876119,113.7401153701776,4,5,0.8616009219103967
41,780.0,"(207.71794871794873, 328.8474358974359)",0.39051617228087826,102.08326112068522,4,6,0.9405792548455791
42,786.0,"(207.6908396946565, 572.7264631043257)",0.4275823645828136,106.08326112068522,4,10,0.8776850201381725
